Id,Category
5795,5
5796,0
5797,5
5798,5
5799,5
5800,6
5801,1
5802,3
5803,7
5804,5
5805,3
5806,9
5807,2
5808,8
5809,4
5810,9
5811,3
5812,1
5813,5
5814,3
5815,6
5816,5
5817,7
5818,6
5819,8
5820,1
5821,4
5822,2
5823,9
5824,9
5825,3
5826,0
5827,1
5828,5
5829,3
5830,7
5831,4
5832,2
5833,6
5834,2
5835,4
5836,3
5837,3
5838,9
5839,7
5840,1
5841,3
5842,9
5843,4
5844,1
5845,6
5846,7
5847,1
5848,1
5849,9
5850,4
5851,9
5852,3
5853,8
5854,6
5855,4
5856,8
5857,5
5858,2
5859,8
5860,4
5861,4
5862,7
5863,8
5864,7
5865,9
5866,0
5867,9
5868,1
5869,9
5870,5
5871,0
5872,3
5873,7
5874,1
5875,7
5876,7
5877,6
5878,0
5879,6
5880,7
5881,1
5882,7
5883,2
5884,6
5885,4
5886,4
5887,4
5888,2
5889,2
5890,5
5891,1
5892,2
5893,9
5894,1
5895,2
5896,7
5897,5
5898,4
5899,2
5900,0
5901,3
5902,8
5903,0
5904,4
5905,6
5906,3
5907,8
5908,4
5909,1
5910,6
5911,3
5912,9
5913,8
5914,0
5915,8
5916,9
5917,4
5918,2
5919,3
5920,4
5921,5
5922,9
5923,3
5924,9
5925,4
5926,8
5927,8
5928,6
5929,1
5930,4
5931,1
5932,0
5933,1
5934,9
5935,8
5936,1
5937,8
5938,8
5939,3
5940,5
5941,1
5942,8
5943,6
5944,6
5945,0
5946,0
5947,9
5948,6
5949,8
5950,3
5951,6
5952,9
5953,8
5954,7
5955,5
5956,8
5957,9
5958,0
5959,4
5960,6
5961,4
5962,0
5963,0
5964,7
5965,2
5966,4
5967,6
5968,1
5969,8
5970,2
5971,5
5972,2
5973,8
5974,4
5975,4
5976,6
5977,4
5978,1
5979,5
5980,3
5981,9
5982,8
5983,4
5984,5
5985,4
5986,0
5987,1
5988,8
5989,9
5990,1
5991,7
5992,0
5993,6
5994,8
5995,4
5996,9
5997,3
5998,1
5999,8
6000,6
6001,7
6002,9
6003,3
6004,3
6005,1
6006,1
6007,1
6008,2
6009,3
6010,7
6011,4
6012,7
6013,0
6014,6
6015,4
6016,8
6017,4
6018,4
6019,7
6020,9
6021,8
6022,2
6023,0
6024,6
6025,9
6026,0
6027,5
6028,4
6029,1
6030,4
6031,3
6032,9
6033,1
6034,6
6035,2
6036,2
6037,2
6038,3
6039,5
6040,3
6041,1
6042,8
6043,5
6044,8
6045,8
6046,3
6047,9
6048,9
6049,3
6050,3
6051,7
6052,5
6053,6
6054,6
6055,5
6056,0
6057,3
6058,2
6059,4
6060,6
6061,4
6062,0
6063,1
6064,3
6065,5
6066,4
6067,2
6068,7
6069,7
6070,6
6071,7
6072,7
6073,8
6074,9
6075,7
6076,3
6077,5
6078,3
6079,2
6080,9
6081,8
6082,3
6083,6
6084,9
6085,8
6086,1
6087,9
6088,8
6089,9
6090,8
6091,8
6092,7
6093,4
6094,2
6095,0
6096,3
6097,8
6098,5
6099,4
6100,2
6101,9
6102,8
6103,9
6104,2
6105,5
6106,2
6107,9
6108,6
6109,6
6110,1
6111,4
6112,8
6113,4
6114,5
6115,7
6116,4
6117,9
6118,5
6119,4
6120,4
6121,8
6122,9
6123,5
6124,7
6125,6
6126,6
6127,5
6128,9
6129,8
6130,5
6131,6
6132,0
6133,4
6134,7
6135,9
6136,1
6137,6
6138,0
6139,2
6140,0
6141,7
6142,9
6143,1
6144,7
6145,1
6146,0
6147,2
6148,0
6149,1
6150,4
6151,5
6152,1
6153,6
6154,2
6155,2
6156,5
6157,7
6158,1
6159,5
6160,5
6161,8
6162,5
6163,1
6164,9
6165,5
6166,3
6167,2
6168,4
6169,8
6170,2
6171,5
6172,4
6173,6
6174,0
6175,2
6176,1
6177,3
6178,2
6179,5
6180,4
6181,2
6182,8
6183,8
6184,0
6185,1
6186,0
6187,1
6188,7
6189,3
6190,8
6191,0
6192,5
6193,2
6194,5
6195,1
6196,5
6197,8
6198,7
6199,7
6200,3
6201,0
6202,8
6203,0
6204,2
6205,1
6206,3
6207,4
6208,2
6209,2
6210,8
6211,8
6212,9
6213,2
6214,7
6215,0
6216,6
6217,4
6218,5
6219,0
6220,4
6221,0
6222,6
6223,8
6224,4
6225,3
6226,0
6227,0
6228,3
6229,6
6230,3
6231,3
6232,8
6233,8
6234,4
6235,4
6236,0
6237,4
6238,4
6239,1
6240,8
6241,0
6242,5
6243,4
6244,8
6245,9
6246,3
6247,0
6248,4
6249,2
6250,9
6251,6
6252,0
6253,6
6254,2
6255,5
6256,4
6257,6
6258,1
6259,2
6260,5
6261,3
6262,5
6263,5
6264,5
6265,0
6266,9
6267,6
6268,8
6269,1
6270,3
6271,3
6272,5
6273,0
6274,5
6275,7
6276,2
6277,7
6278,0
6279,3
6280,8
6281,5
6282,8
6283,8
6284,9
6285,0
6286,8
6287,0
6288,8
6289,3
6290,5
6291,2
6292,6
6293,8
6294,6
6295,5
6296,1
6297,0
6298,1
6299,1
6300,0
6301,0
6302,9
6303,0
6304,8
6305,0
6306,0
6307,5
6308,1
6309,6
6310,0
6311,3
6312,8
6313,6
6314,2
6315,0
6316,4
6317,5
6318,6
6319,4
6320,3
6321,4
6322,5
6323,2
6324,8
6325,3
6326,2
6327,0
6328,8
6329,2
6330,0
6331,5
6332,8
6333,0
6334,5
6335,0
6336,3
6337,1
6338,2
6339,7
6340,7
6341,8
6342,0
6343,3
6344,9
6345,6
6346,2
6347,0
6348,5
6349,1
6350,3
6351,7
6352,5
6353,2
6354,6
6355,1
6356,2
6357,3
6358,3
6359,5
6360,2
6361,2
6362,1
6363,1
6364,9
6365,4
6366,7
6367,3
6368,4
6369,5
6370,7
6371,4
6372,0
6373,3
6374,8
6375,0
6376,5
6377,2
6378,3
6379,3
6380,3
6381,3
6382,6
6383,9
6384,6
6385,1
6386,1
6387,4
6388,3
6389,3
6390,2
6391,2
6392,9
6393,4
6394,7
6395,4
6396,5
6397,9
6398,2
6399,1
6400,5
6401,1
6402,5
6403,1
6404,7
6405,8
6406,4
6407,3
6408,8
6409,9
6410,4
6411,2
6412,4
6413,9
6414,0
6415,2
6416,5
6417,8
6418,9
6419,9
6420,9
6421,1
6422,7
6423,4
6424,4
6425,4
6426,3
6427,6
6428,1
6429,7
6430,9
6431,3
6432,1
6433,9
6434,7
6435,2
6436,5
6437,7
6438,5
6439,5
6440,6
6441,6
6442,1
6443,0
6444,1
6445,2
6446,4
6447,8
6448,7
6449,2
6450,7
6451,0
6452,9
6453,5
6454,2
6455,7
6456,9
6457,8
6458,7
6459,1
6460,4
6461,5
6462,8
6463,2
6464,5
6465,3
6466,8
6467,6
6468,9
6469,6
6470,8
6471,6
6472,3
6473,8
6474,3
6475,6
6476,1
6477,5
6478,1
6479,1
6480,4
6481,6
6482,0
6483,8
6484,6
6485,5
6486,9
6487,3
6488,6
6489,6
6490,0
6491,5
6492,5
6493,3
6494,5
6495,6
6496,1
6497,8
6498,5
6499,4
6500,0
6501,6
6502,6
6503,4
6504,5
6505,7
6506,7
6507,6
6508,1
6509,0
6510,8
6511,8
6512,6
6513,4
6514,3
6515,5
6516,3
6517,2
6518,8
6519,1
6520,2
6521,9
6522,3
6523,4
6524,3
6525,3
6526,5
6527,4
6528,0
6529,8
6530,1
6531,7
6532,4
6533,6
6534,4
6535,0
6536,1
6537,1
6538,7
6539,1
6540,3
6541,4
6542,8
6543,3
6544,9
6545,8
6546,3
6547,5
6548,9
6549,6
6550,1
6551,5
6552,8
6553,5
6554,7
6555,2
6556,5
6557,9
6558,4
6559,1
6560,3
6561,0
6562,0
6563,2
6564,3
6565,4
6566,8
6567,1
6568,8
6569,6
6570,1
6571,0
6572,8
6573,6
6574,3
6575,7
6576,6
6577,8
6578,3
6579,4
6580,5
6581,4
6582,8
6583,3
6584,9
6585,0
6586,9
6587,7
6588,8
6589,9
6590,6
6591,0
6592,6
6593,9
6594,5
6595,8
6596,6
6597,0
6598,5
6599,1
6600,4
6601,0
6602,3
6603,9
6604,8
6605,7
6606,1
6607,5
6608,5
6609,2
6610,6
6611,0
6612,8
6613,2
6614,5
6615,0
6616,4
6617,5
6618,3
6619,6
6620,0
6621,4
6622,0
6623,0
6624,7
6625,9
6626,5
6627,8
6628,9
6629,4
6630,2
6631,5
6632,6
6633,2
6634,0
6635,9
6636,4
6637,3
6638,7
6639,8
6640,7
6641,6
6642,8
6643,5
6644,0
6645,9
6646,2
6647,8
6648,3
6649,8
6650,2
6651,1
6652,3
6653,1
6654,1
6655,6
6656,9
6657,0
6658,8
6659,0
6660,8
6661,3
6662,5
6663,1
6664,5
6665,8
6666,2
6667,4
6668,3
6669,5
6670,9
6671,9
6672,1
6673,8
6674,8
6675,5
6676,5
6677,1
6678,0
6679,3
6680,8
6681,7
6682,3
6683,1
6684,7
6685,2
6686,2
6687,4
6688,4
6689,8
6690,6
6691,2
6692,1
6693,9
6694,2
6695,6
6696,3
6697,3
6698,0
6699,0
6700,7
6701,6
6702,8
6703,1
6704,3
6705,9
6706,9
6707,9
6708,6
6709,6
6710,2
6711,2
6712,6
6713,0
6714,6
6715,4
6716,4
6717,0
6718,0
6719,2
6720,7
6721,2
6722,3
6723,5
6724,8
6725,9
6726,5
6727,0
6728,5
6729,7
6730,8
6731,2
6732,7
6733,6
6734,1
6735,7
6736,7
6737,3
6738,3
6739,6
6740,4
6741,4
6742,1
6743,3
6744,0
6745,1
6746,5
6747,5
6748,3
6749,0
6750,2
6751,1
6752,8
6753,4
6754,3
6755,6
6756,2
6757,2
6758,7
6759,5
6760,4
6761,2
6762,2
6763,4
6764,4
6765,0
6766,4
6767,6
6768,5
6769,0
6770,8
6771,0
6772,4
6773,2
6774,6
6775,9
6776,9
6777,8
6778,5
6779,8
6780,5
6781,3
6782,1
6783,7
6784,4
6785,8
6786,2
6787,6
6788,8
6789,3
6790,5
6791,6
6792,4
6793,8
6794,5
6795,8
6796,6
6797,4
6798,7
6799,2
6800,4
6801,2
6802,2
6803,8
6804,4
6805,3
6806,9
6807,4
6808,7
6809,4
6810,3
6811,0
6812,6
6813,7
6814,3
6815,4
6816,4
6817,1
6818,8
6819,9
6820,9
6821,4
6822,5
6823,0
6824,0
6825,2
6826,7
6827,4
6828,3
6829,1
6830,0
6831,9
6832,2
6833,0
6834,4
6835,8
6836,6
6837,3
6838,1
6839,8
6840,7
6841,4
6842,7
6843,5
6844,8
6845,8
6846,6
6847,0
6848,7
6849,2
6850,3
6851,6
6852,1
6853,1
6854,3
6855,0
6856,2
6857,8
6858,2
6859,4
6860,1
6861,0
6862,9
6863,2
6864,4
6865,1
6866,2
6867,5
6868,7
6869,5
6870,0
6871,5
6872,4
6873,7
6874,8
6875,1
6876,1
6877,5
6878,3
6879,6
6880,6
6881,2
6882,9
6883,1
6884,3
6885,2
6886,7
6887,0
6888,9
6889,5
6890,1
6891,6
6892,6
6893,8
6894,6
6895,7
6896,1
6897,7
6898,3
6899,8
6900,1
6901,2
6902,7
6903,3
6904,2
6905,6
6906,8
6907,3
6908,0
6909,4
6910,0
6911,1
6912,9
6913,4
6914,8
6915,4
6916,8
6917,5
6918,0
6919,7
6920,8
6921,7
6922,7
6923,3
6924,5
6925,6
6926,5
6927,3
6928,7
6929,8
6930,9
6931,0
6932,6
6933,9
6934,5
6935,0
6936,1
6937,1
6938,8
6939,6
6940,0
6941,4
6942,3
6943,2
6944,8
6945,7
6946,4
6947,7
6948,9
6949,1
6950,0
6951,6
6952,1
6953,3
6954,9
6955,1
6956,9
6957,5
6958,2
6959,5
6960,9
6961,0
6962,7
6963,4
6964,8
6965,2
6966,6
6967,9
6968,0
6969,9
6970,2
6971,3
6972,9
6973,0
6974,6
6975,7
6976,5
6977,7
6978,4
6979,6
6980,0
6981,7
6982,8
6983,4
6984,7
6985,3
6986,4
6987,2
6988,2
6989,1
6990,6
6991,9
6992,8
6993,9
6994,5
6995,4
6996,3
6997,7
6998,3
6999,0
7000,7
7001,8
7002,3
7003,8
7004,5
7005,8
7006,3
7007,8
7008,0
7009,7
7010,3
7011,5
7012,4
7013,9
7014,2
7015,4
7016,5
7017,4
7018,0
7019,9
7020,7
7021,6
7022,2
7023,6
7024,1
7025,9
7026,1
7027,5
7028,0
7029,8
7030,8
7031,8
7032,3
7033,7
7034,0
7035,0
7036,0
7037,6
7038,7
7039,4
7040,6
7041,1
7042,2
7043,6
7044,4
7045,7
7046,4
7047,4
7048,1
7049,7
7050,6
7051,0
7052,0
7053,9
7054,0
7055,2
7056,1
7057,2
7058,5
7059,7
7060,4
7061,5
7062,6
7063,7
7064,5
7065,0
7066,0
7067,1
7068,4
7069,7
7070,7
7071,9
7072,2
7073,5
7074,5
7075,7
7076,4
7077,1
7078,0
7079,7
7080,5
7081,8
7082,5
7083,1
7084,8
7085,3
7086,1
7087,1
7088,8
7089,6
7090,3
7091,7
7092,0
7093,8
7094,2
7095,7
7096,0
7097,1
7098,0
7099,5
7100,3
7101,6
7102,7
7103,3
7104,4
7105,7
7106,9
7107,6
7108,2
7109,6
7110,1
7111,1
7112,6
7113,7
7114,7
7115,5
7116,0
7117,7
7118,5
7119,7
7120,8
7121,6
7122,5
7123,4
7124,4
7125,2
7126,2
7127,0
7128,7
7129,6
7130,6
7131,4
7132,9
7133,0
7134,7
7135,2
7136,2
7137,8
7138,6
7139,9
7140,3
7141,1
7142,2
7143,1
7144,6
7145,3
7146,4
7147,3
7148,4
7149,3
7150,8
7151,5
7152,3
7153,3
7154,6
7155,1
7156,9
7157,2
7158,9
7159,8
7160,4
7161,1
7162,2
7163,5
7164,4
7165,8
7166,9
7167,9
7168,4
7169,3
7170,1
7171,5
7172,1
7173,9
7174,7
7175,9
7176,4
7177,8
7178,8
7179,2
7180,8
7181,8
7182,8
7183,1
7184,0
7185,5
7186,3
7187,1
7188,1
7189,2
7190,1
7191,4
7192,9
7193,2
7194,8
7195,8
7196,2
7197,7
7198,9
7199,9
7200,0
7201,5
7202,9
7203,4
7204,5
7205,3
7206,8
7207,3
7208,8
7209,3
7210,1
7211,4
7212,7
7213,4
7214,5
7215,1
7216,9
7217,6
7218,1
7219,7
7220,7
7221,4
7222,8
7223,7
7224,6
7225,2
7226,2
7227,0
7228,3
7229,5
7230,5
7231,6
7232,4
7233,4
7234,6
7235,1
7236,2
7237,9
7238,8
7239,4
7240,7
7241,7
7242,0
7243,4
7244,9
7245,7
7246,9
7247,5
7248,5
7249,0
7250,8
7251,9
7252,4
7253,4
7254,2
7255,8
7256,0
7257,5
7258,6
7259,8
7260,0
7261,6
7262,5
7263,3
7264,4
7265,6
7266,9
7267,9
7268,6
7269,2
7270,5
7271,7
7272,2
7273,4
7274,4
7275,8
7276,9
7277,9
7278,2
7279,9
7280,8
7281,4
7282,6
7283,5
7284,2
7285,5
7286,1
7287,0
7288,7
7289,4
7290,5
7291,4
7292,2
7293,0
7294,6
7295,3
7296,5
7297,9
7298,1
7299,1
7300,4
7301,6
7302,3
7303,1
7304,3
7305,3
7306,1
7307,7
7308,7
7309,4
7310,8
7311,3
7312,1
7313,8
7314,5
7315,6
7316,3
7317,4
7318,0
7319,9
7320,9
7321,2
7322,9
7323,5
7324,2
7325,7
7326,6
7327,9
7328,8
7329,7
7330,1
7331,5
7332,7
7333,6
7334,0
7335,1
7336,8
7337,5
7338,7
7339,7
7340,4
7341,3
7342,5
7343,9
7344,2
7345,4
7346,5
7347,4
7348,4
7349,8
7350,6
7351,7
7352,7
7353,7
7354,2
7355,1
7356,7
7357,4
7358,3
7359,7
7360,2
7361,6
7362,5
7363,6
7364,5
7365,8
7366,5
7367,0
7368,7
7369,1
7370,6
7371,7
7372,7
7373,3
7374,9
7375,7
7376,6
7377,2
7378,5
7379,3
7380,6
7381,7
7382,8
7383,2
7384,2
7385,7
7386,3
7387,9
7388,0
7389,6
7390,8
7391,1
7392,6
7393,3
7394,2
7395,1
7396,3
7397,0
7398,0
7399,9
7400,2
7401,0
7402,4
7403,6
7404,6
7405,2
7406,7
7407,1
7408,0
7409,4
7410,9
7411,3
7412,6
7413,5
7414,2
7415,5
7416,7
7417,8
7418,7
7419,0
7420,1
7421,7
7422,4
7423,9
7424,8
7425,0
7426,3
7427,1
7428,1
7429,9
7430,0
7431,5
7432,0
7433,6
7434,6
7435,7
7436,9
7437,9
7438,8
7439,5
7440,3
7441,1
7442,7
7443,9
7444,4
7445,2
7446,7
7447,2
7448,5
7449,0
7450,0
7451,4
7452,2
7453,8
7454,4
7455,0
7456,6
7457,2
7458,4
7459,1
7460,9
7461,3
7462,3
7463,0
7464,8
7465,5
7466,6
7467,7
7468,1
7469,6
7470,2
7471,8
7472,1
7473,4
7474,5
7475,1
7476,4
7477,8
7478,8
7479,0
7480,7
7481,3
7482,1
7483,8
7484,6
7485,0
7486,2
7487,9
7488,1
7489,9
7490,2
7491,3
7492,7
7493,5
7494,6
7495,1
7496,3
7497,9
7498,5
7499,0
7500,0
7501,2
7502,7
7503,0
7504,2
7505,0
7506,9
7507,9
7508,8
7509,7
7510,3
7511,9
7512,5
7513,0
7514,9
7515,7
7516,5
7517,5
7518,0
7519,3
7520,2
7521,0
7522,6
7523,9
7524,4
7525,4
7526,2
7527,7
7528,2
7529,0
7530,6
7531,3
7532,6
7533,2
7534,1
7535,1
7536,9
7537,6
7538,9
7539,1
7540,9
7541,1
7542,8
7543,4
7544,7
7545,6
7546,8
7547,6
7548,5
7549,0
7550,5
7551,2
7552,2
7553,0
7554,7
7555,3
7556,9
7557,9
7558,6
7559,5
7560,5
7561,3
7562,4
7563,7
7564,6
7565,5
7566,7
7567,0
7568,7
7569,9
7570,9
7571,3
7572,8
7573,0
7574,8
7575,2
7576,9
7577,5
7578,8
7579,1
7580,9
7581,0
7582,2
7583,3
7584,7
7585,6
7586,8
7587,0
7588,3
7589,4
7590,1
7591,9
7592,4
7593,2
7594,2
7595,4
7596,0
7597,1
7598,2
7599,8
7600,9
7601,6
7602,9
7603,0
7604,6
7605,9
7606,3
7607,1
7608,3
7609,4
7610,6
7611,7
7612,4
7613,0
7614,1
7615,7
7616,1
7617,7
7618,2
7619,0
7620,0
7621,6
7622,4
7623,8
7624,0
7625,0
7626,3
7627,8
7628,2
7629,9
7630,1
7631,9
7632,6
7633,2
7634,5
7635,6
7636,1
7637,5
7638,1
7639,9
7640,0
7641,0
7642,8
7643,8
7644,8
7645,7
7646,2
7647,5
7648,8
7649,5
7650,3
7651,8
7652,6
7653,8
7654,4
7655,9
7656,9
7657,6
7658,1
7659,1
7660,1
7661,0
7662,7
7663,6
7664,1
7665,8
7666,3
7667,0
7668,4
7669,5
7670,5
7671,8
7672,6
7673,9
7674,8
7675,0
7676,8
7677,8
7678,4
7679,5
7680,5
7681,8
7682,5
7683,7
7684,7
7685,8
7686,4
7687,5
7688,0
7689,2
7690,9
7691,3
7692,5
7693,9
7694,5
7695,0
7696,6
7697,4
7698,8
7699,0
7700,2
7701,4
7702,0
7703,6
7704,4
7705,2
7706,1
7707,9
7708,8
7709,4
7710,1
7711,3
7712,9
7713,2
7714,7
7715,8
7716,3
7717,0
7718,1
7719,3
7720,4
7721,9
7722,4
7723,1
7724,9
7725,3
7726,0
7727,4
7728,4
7729,3
7730,5
7731,3
7732,4
7733,3
7734,9
7735,4
7736,3
7737,7
7738,2
7739,6
7740,6
7741,8
7742,1
7743,0
7744,4
7745,1
7746,2
7747,9
7748,5
7749,7
7750,4
7751,1
7752,2
7753,8
7754,9
7755,1
7756,7
7757,1
7758,5
7759,7
7760,0
7761,3
7762,5
7763,0
7764,9
7765,9
7766,0
7767,6
7768,1
7769,9
7770,2
7771,9
7772,6
7773,8
7774,5
7775,6
7776,3
7777,6
7778,1
7779,9
7780,4
7781,0
7782,4
7783,7
7784,8
7785,8
7786,3
7787,7
7788,1
7789,8
7790,5
7791,1
7792,8
7793,6
7794,5
7795,2
7796,6
7797,8
7798,0
7799,6
7800,3
7801,3
7802,3
7803,1
7804,0
7805,1
7806,3
7807,6
7808,2
7809,6
7810,4
7811,9
7812,1
7813,8
7814,8
7815,2
7816,1
7817,0
7818,8
7819,5
7820,4
7821,2
7822,7
7823,7
7824,1
7825,2
7826,6
7827,7
7828,7
7829,6
7830,2
7831,7
7832,3
7833,3
7834,4
7835,3
7836,5
7837,6
7838,5
7839,0
7840,1
7841,8
7842,9
7843,2
7844,6
7845,4
7846,7
7847,1
7848,3
7849,0
7850,7
7851,4
7852,5
7853,4
7854,4
7855,4
7856,4
7857,7
7858,2
7859,8
7860,2
7861,4
7862,9
7863,3
7864,1
7865,8
7866,9
7867,3
7868,9
7869,1
7870,3
7871,0
7872,2
7873,7
7874,4
7875,5
7876,5
7877,4
7878,4
7879,4
7880,0
7881,0
7882,6
7883,5
7884,8
7885,6
7886,6
7887,4
7888,7
7889,5
7890,1
7891,3
7892,5
7893,9
7894,0
7895,6
7896,1
7897,5
7898,7
7899,2
7900,2
7901,2
7902,2
7903,1
7904,6
7905,5
7906,1
7907,1
7908,7
7909,0
7910,9
7911,7
7912,6
7913,0
7914,4
7915,9
7916,7
7917,4
7918,5
7919,2
7920,0
7921,8
7922,8
7923,2
7924,7
7925,6
7926,9
7927,7
7928,6
7929,2
7930,7
7931,5
7932,8
7933,0
7934,2
7935,5
7936,8
7937,8
7938,1
7939,2
7940,9
7941,5
7942,1
7943,3
7944,8
7945,5
7946,5
7947,3
7948,7
7949,3
7950,9
7951,2
7952,8
7953,2
7954,3
7955,1
7956,1
7957,6
7958,9
7959,5
7960,6
7961,1
7962,3
7963,0
7964,3
7965,3
7966,2
7967,2
7968,9
7969,9
7970,0
7971,2
7972,4
7973,3
7974,2
7975,2
7976,8
7977,3
7978,2
7979,7
7980,6
7981,2
7982,0
7983,8
7984,2
7985,8
7986,4
7987,7
7988,0
7989,3
7990,5
7991,7
7992,8
7993,4
7994,0
7995,5
7996,4
7997,0
7998,8
7999,4
8000,1
8001,8
8002,6
8003,9
8004,5
8005,6
8006,4
8007,1
8008,4
8009,9
8010,1
8011,9
8012,3
8013,4
8014,2
8015,7
8016,9
8017,9
8018,2
8019,8
8020,1
8021,9
8022,1
8023,9
8024,6
8025,8
8026,9
8027,4
8028,3
8029,6
8030,9
8031,2
8032,9
8033,4
8034,7
8035,1
8036,2
8037,8
8038,9
8039,1
8040,0
8041,5
8042,4
8043,6
8044,1
8045,9
8046,2
8047,3
8048,4
8049,4
8050,1
8051,5
8052,1
8053,6
8054,2
8055,7
8056,5
8057,1
8058,5
8059,4
8060,9
8061,9
8062,5
8063,1
8064,6
8065,1
8066,1
8067,5
8068,0
8069,1
8070,5
8071,1
8072,8
8073,6
8074,4
8075,7
8076,8
8077,9
8078,2
8079,2
8080,9
8081,8
8082,1
8083,9
8084,4
8085,4
8086,3
8087,1
8088,8
8089,1
8090,4
8091,6
8092,4
8093,4
8094,1
8095,5
8096,8
8097,7
8098,6
8099,9
8100,0
8101,9
8102,7
8103,9
8104,4
8105,0
8106,0
8107,5
8108,6
8109,8
8110,2
8111,4
8112,0
8113,6
8114,6
8115,9
8116,0
8117,5
8118,1
8119,6
8120,3
8121,0
8122,3
8123,8
8124,0
8125,2
8126,2
8127,1
8128,4
8129,3
8130,7
8131,2
8132,5
8133,6
8134,9
8135,2
8136,5
8137,0
8138,4
8139,2
8140,6
8141,2
8142,5
8143,3
8144,2
8145,6
8146,5
8147,8
8148,4
8149,9
8150,6
8151,2
8152,3
8153,8
8154,3
8155,2
8156,5
8157,8
8158,7
8159,3
8160,8
8161,3
8162,5
8163,1
8164,1
8165,9
8166,2
8167,0
8168,8
8169,4
8170,0
8171,4
8172,2
8173,5
8174,0
8175,4
8176,7
8177,7
8178,9
8179,1
8180,8
8181,7
8182,7
8183,3
8184,3
8185,9
8186,8
8187,5
8188,0
8189,4
8190,1
8191,9
8192,4
8193,5
8194,7
8195,3
8196,8
8197,5
8198,8
8199,3
8200,5
8201,1
8202,1
8203,0
8204,5
8205,2
8206,3
8207,7
8208,4
8209,5
8210,4
8211,7
8212,0
8213,9
8214,6
8215,3
8216,2
8217,0
8218,2
8219,4
8220,1
8221,7
8222,9
8223,8
8224,2
8225,5
8226,4
8227,5
8228,6
8229,5
8230,9
8231,9
8232,4
8233,9
8234,3
8235,9
8236,9
8237,8
8238,7
8239,7
8240,0
8241,5
8242,3
8243,1
8244,8
8245,8
8246,8
8247,1
8248,6
8249,2
8250,8
8251,0
8252,4
8253,6
8254,2
8255,8
8256,9
8257,0
8258,4
8259,5
8260,3
8261,3
8262,8
8263,1
8264,4
8265,1
8266,5
8267,0
8268,2
8269,2
8270,7
8271,2
8272,0
8273,5
8274,4
8275,0
8276,3
8277,6
8278,5
8279,5
8280,8
8281,1
8282,8
8283,5
8284,1
8285,6
8286,2
8287,7
8288,2
8289,3
8290,2
8291,0
8292,9
8293,1
8294,4
8295,8
8296,3
8297,1
8298,7
8299,3
8300,4
8301,6
8302,6
8303,7
8304,8
8305,9
8306,6
8307,1
8308,6
8309,3
8310,0
8311,8
8312,3
8313,2
8314,2
8315,9
8316,5
8317,6
8318,2
8319,2
8320,3
8321,6
8322,7
8323,8
8324,6
8325,7
8326,3
8327,1
8328,6
8329,4
8330,4
8331,3
8332,2
8333,4
8334,0
8335,4
8336,3
8337,7
8338,2
8339,1
8340,5
8341,7
8342,7
8343,5
8344,0
8345,6
8346,1
8347,6
8348,2
8349,2
8350,7
8351,1
8352,3
8353,4
8354,0
8355,1
8356,7
8357,8
8358,6
8359,0
8360,9
8361,9
8362,0
8363,0
8364,3
8365,9
8366,0
8367,8
8368,9
8369,4
8370,8
8371,1
8372,4
8373,8
8374,1
8375,6
8376,3
8377,6
8378,4
8379,2
8380,1
8381,7
8382,8
8383,8
8384,6
8385,5
8386,0
8387,5
8388,1
8389,5
8390,8
8391,4
8392,4
8393,2
8394,7
8395,9
8396,2
8397,4
8398,4
8399,0
8400,5
8401,2
8402,6
8403,0
8404,6
8405,2
8406,4
8407,5
8408,3
8409,2
8410,5
8411,8
8412,1
8413,2
8414,9
8415,1
8416,4
8417,7
8418,1
8419,9
8420,1
8421,9
8422,2
8423,2
8424,0
8425,3
8426,1
8427,7
8428,7
8429,2
8430,8
8431,7
8432,3
8433,8
8434,7
8435,0
8436,1
8437,5
8438,6
8439,2
8440,4
8441,2
8442,8
8443,1
8444,3
8445,9
8446,5
8447,0
8448,0
8449,1
8450,0
8451,4
8452,0
8453,6
8454,4
8455,9
8456,8
8457,3
8458,9
8459,4
8460,8
8461,1
8462,0
8463,3
8464,4
8465,2
8466,6
8467,9
8468,8
8469,2
8470,8
8471,8
8472,6
8473,5
8474,5
8475,2
8476,9
8477,5
8478,5
8479,5
8480,6
8481,6
8482,1
8483,2
8484,1
8485,4
8486,2
8487,2
8488,9
8489,0
8490,3
8491,9
8492,6
8493,3
8494,9
8495,3
8496,2
8497,0
8498,1
8499,1
8500,0
8501,6
8502,7
8503,0
8504,6
8505,2
8506,9
8507,2
8508,5
8509,5
8510,6
8511,3
8512,3
8513,2
8514,2
8515,8
8516,8
8517,2
8518,8
8519,1
8520,2
8521,9
8522,0
8523,4
8524,2
8525,1
8526,3
8527,2
8528,3
8529,6
8530,3
8531,4
8532,5
8533,3
8534,2
8535,5
8536,0
8537,3
8538,7
8539,6
8540,3
8541,6
8542,6
8543,1
8544,7
8545,0
8546,6
8547,6
8548,7
8549,3
8550,7
8551,6
8552,2
8553,4
8554,6
8555,3
8556,1
8557,1
8558,0
8559,5
8560,0
8561,1
8562,5
8563,9
8564,4
8565,0
8566,2
8567,1
8568,0
8569,5
8570,1
8571,3
8572,0
8573,9
8574,1
8575,1
8576,8
8577,5
8578,5
8579,1
8580,2
8581,7
8582,9
8583,4
8584,6
8585,6
8586,4
8587,8
8588,2
8589,9
8590,8
8591,7
8592,7
