month_number,shop_id,item_id,monthly_sales
19,31,17233,3
19,31,17242,1
19,31,17244,1
19,31,17252,1
19,31,17255,1
19,31,17260,5
19,31,17281,1
19,31,17292,1
19,31,17301,1
19,31,17307,1
19,31,17322,1
19,31,17346,6
19,31,17347,2
19,31,17363,1
19,31,17365,1
19,31,17366,1
19,31,17374,27
19,31,17376,4
19,31,17385,1
19,31,17397,1
19,31,17398,1
19,31,17399,2
19,31,17403,1
19,31,17405,1
19,31,17406,1
19,31,17418,1
19,31,17419,32
19,31,17420,10
19,31,17425,1
19,31,17428,1
19,31,17441,1
19,31,17445,1
19,31,17452,2
19,31,17464,2
19,31,17473,1
19,31,17480,1
19,31,17482,2
19,31,17490,1
19,31,17493,1
19,31,17503,1
19,31,17514,1
19,31,17527,1
19,31,17568,2
19,31,17572,1
19,31,17589,2
19,31,17596,1
19,31,17610,1
19,31,17620,1
19,31,17622,2
19,31,17624,1
19,31,17625,3
19,31,17647,1
19,31,17661,2
19,31,17712,1
19,31,17717,38
19,31,17734,1
19,31,17754,4
19,31,17756,2
19,31,17777,1
19,31,17778,1
19,31,17784,1
19,31,17785,1
19,31,17794,2
19,31,17809,2
19,31,17811,1
19,31,17814,2
19,31,17818,2
19,31,17840,8
19,31,17841,3
19,31,17846,1
19,31,17855,1
19,31,17856,1
19,31,17857,2
19,31,17864,1
19,31,17869,11
19,31,17871,19
19,31,17872,2
19,31,17875,1
19,31,17880,1
19,31,17882,2
19,31,17889,1
19,31,17890,1
19,31,17892,1
19,31,17921,2
19,31,17925,1
19,31,17934,1
19,31,17936,1
19,31,17956,9
19,31,17957,1
19,31,17958,5
19,31,17963,1
19,31,17977,5
19,31,17978,2
19,31,17982,2
19,31,17985,1
19,31,17999,1
19,31,18006,2
19,31,18012,4
19,31,18014,1
19,31,18016,1
19,31,18017,2
19,31,18056,3
19,31,18059,1
19,31,18069,2
19,31,18070,1
19,31,18091,4
19,31,18096,1
19,31,18099,2
19,31,18100,2
19,31,18114,33
19,31,18115,12
19,31,18122,1
19,31,18126,1
19,31,18130,2
19,31,18144,1
19,31,18147,6
19,31,18153,1
19,31,18184,1
19,31,18185,1
19,31,18186,5
19,31,18187,2
19,31,18189,1
19,31,18191,1
19,31,18192,1
19,31,18195,1
19,31,18200,2
19,31,18205,1
19,31,18206,2
19,31,18209,2
19,31,18218,1
19,31,18220,1
19,31,18237,1
19,31,18253,2
19,31,18255,1
19,31,18260,1
19,31,18265,1
19,31,18275,2
19,31,18277,1
19,31,18278,4
19,31,18279,1
19,31,18286,1
19,31,18295,1
19,31,18298,1
19,31,18318,1
19,31,18319,1
19,31,18320,4
19,31,18322,2
19,31,18325,2
19,31,18332,2
19,31,18333,2
19,31,18339,3
19,31,18344,1
19,31,18347,1
19,31,18359,1
19,31,18361,2
19,31,18364,1
19,31,18368,1
19,31,18378,1
19,31,18389,1
19,31,18394,1
19,31,18404,1
19,31,18406,1
19,31,18411,1
19,31,18412,1
19,31,18413,2
19,31,18417,2
19,31,18426,2
19,31,18431,2
19,31,18439,2
19,31,18451,1
19,31,18453,4
19,31,18462,1
19,31,18464,3
19,31,18466,1
19,31,18474,1
19,31,18476,6
19,31,18481,2
19,31,18484,2
19,31,18486,1
19,31,18487,6
19,31,18489,1
19,31,18491,1
19,31,18492,2
19,31,18493,4
19,31,18496,1
19,31,18498,1
19,31,18500,3
19,31,18511,2
19,31,18516,1
19,31,18523,2
19,31,18539,1
19,31,18544,1
19,31,18545,2
19,31,18546,1
19,31,18548,3
19,31,18551,2
19,31,18552,1
19,31,18553,2
19,31,18564,1
19,31,18575,1
19,31,18583,3
19,31,18587,1
19,31,18591,1
19,31,18592,1
19,31,18600,1
19,31,18621,1
19,31,18622,10
19,31,18623,2
19,31,18624,1
19,31,18631,3
19,31,18633,1
19,31,18669,1
19,31,18671,4
19,31,18672,3
19,31,18675,4
19,31,18679,2
19,31,18680,1
19,31,18682,1
19,31,18683,1
19,31,18685,2
19,31,18686,2
19,31,18688,3
19,31,18690,1
19,31,18696,1
19,31,18699,1
19,31,18704,1
19,31,18706,1
19,31,18708,1
19,31,18715,1
19,31,18721,2
19,31,18736,1
19,31,18737,5
19,31,18751,1
19,31,18761,3
19,31,18781,1
19,31,18822,1
19,31,18825,1
19,31,18827,1
19,31,18830,1
19,31,18832,2
19,31,18833,2
19,31,18835,3
19,31,18836,2
19,31,18843,3
19,31,18848,1
19,31,18849,2
19,31,18884,4
19,31,18885,1
19,31,18890,1
19,31,18893,1
19,31,18897,1
19,31,18902,1
19,31,18903,1
19,31,18918,1
19,31,18922,2
19,31,18937,1
19,31,18945,1
19,31,18946,1
19,31,18956,1
19,31,18957,2
19,31,18958,1
19,31,18959,2
19,31,18964,1
19,31,18970,1
19,31,18971,1
19,31,18983,2
19,31,18987,1
19,31,18988,1
19,31,19002,1
19,31,19003,1
19,31,19004,1
19,31,19005,2
19,31,19011,1
19,31,19031,1
19,31,19033,1
19,31,19040,3
19,31,19041,2
19,31,19043,5
19,31,19045,1
19,31,19046,2
19,31,19050,2
19,31,19052,1
19,31,19058,1
19,31,19059,1
19,31,19068,5
19,31,19069,1
19,31,19070,1
19,31,19071,1
19,31,19080,1
19,31,19086,1
19,31,19089,2
19,31,19090,1
19,31,19091,2
19,31,19124,1
19,31,19131,1
19,31,19132,9
19,31,19153,1
19,31,19157,3
19,31,19176,3
19,31,19177,1
19,31,19191,1
19,31,19193,1
19,31,19216,1
19,31,19221,1
19,31,19234,2
19,31,19253,1
19,31,19254,1
19,31,19258,2
19,31,19286,1
19,31,19287,1
19,31,19313,1
19,31,19331,1
19,31,19339,1
19,31,19370,2
19,31,19405,6
19,31,19420,2
19,31,19422,1
19,31,19430,3
19,31,19455,1
19,31,19460,2
19,31,19461,3
19,31,19464,3
19,31,19465,1
19,31,19474,3
19,31,19476,3
19,31,19492,1
19,31,19495,1
19,31,19498,2
19,31,19504,1
19,31,19511,1
19,31,19529,2
19,31,19531,1
19,31,19532,1
19,31,19539,1
19,31,19547,1
19,31,19548,1
19,31,19557,1
19,31,19578,3
19,31,19591,6
19,31,19594,2
19,31,19597,1
19,31,19602,4
19,31,19607,1
19,31,19613,1
19,31,19614,2
19,31,19621,2
19,31,19633,1
19,31,19644,1
19,31,19647,1
19,31,19650,2
19,31,19652,1
19,31,19654,2
19,31,19665,2
19,31,19672,4
19,31,19674,1
19,31,19687,2
19,31,19691,2
19,31,19692,5
19,31,19709,1
19,31,19732,1
19,31,19741,1
19,31,19743,1
19,31,19750,1
19,31,19751,2
19,31,19752,2
19,31,19754,1
19,31,19759,1
19,31,19764,2
19,31,19771,6
19,31,19772,4
19,31,19779,1
19,31,19784,1
19,31,19785,1
19,31,19788,1
19,31,19789,3
19,31,19792,1
19,31,19804,1
19,31,19810,1
19,31,19822,2
19,31,19825,1
19,31,19836,4
19,31,19844,1
19,31,19846,1
19,31,19856,1
19,31,19858,2
19,31,19860,2
19,31,19867,1
19,31,19872,1
19,31,19876,1
19,31,19885,3
19,31,19888,2
19,31,19893,11
19,31,19894,1
19,31,19900,3
19,31,19901,1
19,31,19906,1
19,31,19908,2
19,31,19923,1
19,31,19924,1
19,31,19927,1
19,31,19981,2
19,31,19985,8
19,31,19986,3
19,31,19987,1
19,31,19988,1
19,31,19993,1
19,31,20017,6
19,31,20019,1
19,31,20029,1
19,31,20047,1
19,31,20070,2
19,31,20076,1
19,31,20078,1
19,31,20080,1
19,31,20088,1
19,31,20091,5
19,31,20094,1
19,31,20096,1
19,31,20102,1
19,31,20103,1
19,31,20104,1
19,31,20111,1
19,31,20128,1
19,31,20200,1
19,31,20207,1
19,31,20218,1
19,31,20223,4
19,31,20224,1
19,31,20229,1
19,31,20231,2
19,31,20237,1
19,31,20241,1
19,31,20274,1
19,31,20290,1
19,31,20291,2
19,31,20294,1
19,31,20308,3
19,31,20311,1
19,31,20313,1
19,31,20315,1
19,31,20327,2
19,31,20328,1
19,31,20335,2
19,31,20337,1
19,31,20338,2
19,31,20340,1
19,31,20361,1
19,31,20362,1
19,31,20365,1
19,31,20367,2
19,31,20368,1
19,31,20374,2
19,31,20376,1
19,31,20384,1
19,31,20385,2
19,31,20387,2
19,31,20390,1
19,31,20410,1
19,31,20419,2
19,31,20432,1
19,31,20448,3
19,31,20462,16
19,31,20532,1
19,31,20601,1
19,31,20606,4
19,31,20607,5
19,31,20608,11
19,31,20609,6
19,31,20610,7
19,31,20617,1
19,31,20632,1
19,31,20650,2
19,31,20651,2
19,31,20653,1
19,31,20654,2
19,31,20656,1
19,31,20658,1
19,31,20659,1
19,31,20660,2
19,31,20662,1
19,31,20663,1
19,31,20664,2
19,31,20730,5
19,31,20731,2
19,31,20732,1
19,31,20735,1
19,31,20736,3
19,31,20739,2
19,31,20762,1
19,31,20765,2
19,31,20766,1
19,31,20767,1
19,31,20771,1
19,31,20773,1
19,31,20774,1
19,31,20777,2
19,31,20778,1
19,31,20780,1
19,31,20787,2
19,31,20814,1
19,31,20822,1
19,31,20855,2
19,31,20884,1
19,31,20893,1
19,31,20946,1
19,31,20949,591
19,31,21271,1
19,31,21274,1
19,31,21276,2
19,31,21282,1
19,31,21283,1
19,31,21338,1
19,31,21347,1
19,31,21356,2
19,31,21358,6
19,31,21383,1
19,31,21384,7
19,31,21385,1
19,31,21392,1
19,31,21395,4
19,31,21402,2
19,31,21403,1
19,31,21404,21
19,31,21406,3
19,31,21414,5
19,31,21427,5
19,31,21432,2
19,31,21440,2
19,31,21442,1
19,31,21443,1
19,31,21445,2
19,31,21454,1
19,31,21455,2
19,31,21457,2
19,31,21459,3
19,31,21468,2
19,31,21477,3
19,31,21487,2
19,31,21488,2
19,31,21519,1
19,31,21530,1
19,31,21533,1
19,31,21540,3
19,31,21544,1
19,31,21560,3
19,31,21562,3
19,31,21571,1
19,31,21574,1
19,31,21594,1
19,31,21605,2
19,31,21612,1
19,31,21613,1
19,31,21619,4
19,31,21623,1
19,31,21633,1
19,31,21635,1
19,31,21639,1
19,31,21675,1
19,31,21677,2
19,31,21678,1
19,31,21688,1
19,31,21694,1
19,31,21695,1
19,31,21703,3
19,31,21704,2
19,31,21705,1
19,31,21706,1
19,31,21718,2
19,31,21719,2
19,31,21723,1
19,31,21725,1
19,31,21732,1
19,31,21733,1
19,31,21747,1
19,31,21749,1
19,31,21756,1
19,31,21759,4
19,31,21770,2
19,31,21772,2
19,31,21777,1
19,31,21787,6
19,31,21792,1
19,31,21793,1
19,31,21795,1
19,31,21797,1
19,31,21798,1
19,31,21811,1
19,31,21826,1
19,31,21835,1
19,31,21842,2
19,31,21849,1
19,31,21852,1
19,31,21853,2
19,31,21855,1
19,31,21857,1
19,31,21863,2
19,31,21864,4
19,31,21865,1
19,31,21869,1
19,31,21874,1
19,31,21875,3
19,31,21876,2
19,31,21879,2
19,31,21880,2
19,31,21884,1
19,31,21885,1
19,31,21895,1
19,31,21897,1
19,31,21898,1
19,31,21919,1
19,31,21924,1
19,31,21925,1
19,31,21929,2
19,31,21930,1
19,31,21967,2
19,31,21994,1
19,31,21996,2
19,31,22007,1
19,31,22008,1
19,31,22016,1
19,31,22020,1
19,31,22023,1
19,31,22047,1
19,31,22058,2
19,31,22060,1
19,31,22071,1
19,31,22076,3
19,31,22105,1
19,31,22114,1
19,31,22120,1
19,31,22127,1
19,31,22133,1
19,31,22139,2
19,31,22143,1
19,31,22145,1
19,31,22155,1
19,31,22167,1
20,31,31,2
20,31,32,4
20,31,33,1
20,31,37,1
20,31,45,2
20,31,49,1
20,31,51,2
20,31,53,3
20,31,57,1
20,31,59,1
20,31,67,1
20,31,76,2
20,31,77,9
20,31,90,19
20,31,91,7
20,31,99,1
20,31,111,1
20,31,113,1
20,31,153,1
20,31,156,2
20,31,166,1
20,31,177,1
20,31,213,2
20,31,253,1
20,31,259,3
20,31,282,1
20,31,292,1
20,31,293,3
20,31,294,1
20,31,295,1
20,31,308,2
20,31,388,1
20,31,405,1
20,31,407,1
20,31,408,1
20,31,421,2
20,31,448,3
20,31,472,4
20,31,482,2
20,31,485,3
20,31,486,6
20,31,491,2
20,31,784,1
20,31,792,2
20,31,795,1
20,31,806,1
20,31,829,1
20,31,832,2
20,31,839,3
20,31,949,1
20,31,950,1
20,31,960,1
20,31,965,2
20,31,968,3
20,31,972,3
20,31,975,1
20,31,978,1
20,31,984,2
20,31,987,1
20,31,1007,2
20,31,1012,2
20,31,1019,1
20,31,1024,2
20,31,1033,1
20,31,1035,1
20,31,1039,2
20,31,1041,1
20,31,1075,4
20,31,1076,3
20,31,1087,1
20,31,1101,1
20,31,1102,1
20,31,1109,1
20,31,1114,1
20,31,1119,1
20,31,1131,2
20,31,1180,0
20,31,1201,2
20,31,1204,1
20,31,1224,3
20,31,1235,1
20,31,1239,5
20,31,1241,1
20,31,1247,1
20,31,1249,2
20,31,1257,1
20,31,1288,2
20,31,1306,8
20,31,1318,1
20,31,1322,2
20,31,1324,1
20,31,1325,2
20,31,1329,2
20,31,1358,1
20,31,1377,1
20,31,1439,13
20,31,1440,5
20,31,1441,4
20,31,1459,2
20,31,1467,3
20,31,1471,1
20,31,1480,1
20,31,1481,1
20,31,1483,4
20,31,1485,7
20,31,1495,10
20,31,1496,4
20,31,1497,5
20,31,1511,1
20,31,1512,1
20,31,1515,1
20,31,1527,1
20,31,1611,1
20,31,1620,1
20,31,1670,2
20,31,1686,2
20,31,1687,1
20,31,1708,1
20,31,1734,1
20,31,1735,1
20,31,1740,3
20,31,1741,1
20,31,1743,4
20,31,1753,1
20,31,1754,1
20,31,1795,1
20,31,1809,1
20,31,1810,1
20,31,1811,2
20,31,1812,1
20,31,1824,10
20,31,1826,2
20,31,1830,3
20,31,1835,4
20,31,1837,2
20,31,1851,1
20,31,1855,18
20,31,1856,5
20,31,1857,3
20,31,1858,2
20,31,1905,9
20,31,1914,9
20,31,1916,18
20,31,1937,1
20,31,1940,1
20,31,1941,1
20,31,1968,1
20,31,1988,3
20,31,2070,1
20,31,2078,1
20,31,2099,3
20,31,2101,1
20,31,2104,1
20,31,2124,1
20,31,2140,22
20,31,2141,1
20,31,2163,2
20,31,2179,1
20,31,2182,2
20,31,2196,5
20,31,2210,1
20,31,2214,1
20,31,2240,2
20,31,2244,1
20,31,2247,1
20,31,2249,1
20,31,2252,4
20,31,2254,2
20,31,2267,2
20,31,2268,2
20,31,2269,8
20,31,2270,3
20,31,2279,1
20,31,2299,7
20,31,2307,1
20,31,2308,12
20,31,2309,2
20,31,2319,1
20,31,2345,1
20,31,2358,1
20,31,2360,1
20,31,2369,4
20,31,2409,1
20,31,2416,12
20,31,2442,2
20,31,2443,7
20,31,2445,19
20,31,2458,1
20,31,2470,8
20,31,2517,1
20,31,2523,2
20,31,2524,1
20,31,2534,1
20,31,2536,3
20,31,2537,1
20,31,2550,4
20,31,2574,6
20,31,2578,7
20,31,2584,1
20,31,2599,1
20,31,2607,2
20,31,2608,1
20,31,2614,1
20,31,2623,1
20,31,2625,1
20,31,2631,1
20,31,2635,1
20,31,2648,1
20,31,2675,1
20,31,2678,1
20,31,2680,1
20,31,2685,4
20,31,2690,1
20,31,2694,3
20,31,2703,7
20,31,2708,1
20,31,2733,2
20,31,2738,1
20,31,2743,3
20,31,2744,7
20,31,2753,4
20,31,2754,3
20,31,2755,1
20,31,2766,3
20,31,2768,1
20,31,2769,1
20,31,2778,1
20,31,2779,14
20,31,2780,84
20,31,2781,6
20,31,2783,4
20,31,2785,5
20,31,2799,2
20,31,2800,2
20,31,2808,13
20,31,2814,27
20,31,2816,10
20,31,2817,11
20,31,2818,9
20,31,2830,1
20,31,2832,1
20,31,2833,1
20,31,2854,2
20,31,2857,2
20,31,2887,1
20,31,2897,1
20,31,2904,2
20,31,2910,1
20,31,2915,2
20,31,2916,1
20,31,2921,2
20,31,2939,2
20,31,2964,8
20,31,2969,1
20,31,2971,1
20,31,3007,2
20,31,3076,11
20,31,3077,12
20,31,3082,1
20,31,3083,1
20,31,3095,3
20,31,3097,1
20,31,3108,5
20,31,3115,1
20,31,3140,1
20,31,3148,4
20,31,3151,1
20,31,3153,1
20,31,3159,4
20,31,3173,1
20,31,3175,1
20,31,3183,19
20,31,3196,1
20,31,3224,2
20,31,3251,4
20,31,3268,1
20,31,3277,2
20,31,3280,1
20,31,3286,2
20,31,3312,1
20,31,3316,4
20,31,3320,2
20,31,3329,4
20,31,3331,4
20,31,3332,1
20,31,3333,5
20,31,3335,5
20,31,3340,62
20,31,3341,53
20,31,3342,97
20,31,3343,52
20,31,3344,1
20,31,3345,12
20,31,3346,35
20,31,3347,2
20,31,3355,2
20,31,3364,3
20,31,3365,13
20,31,3380,1
20,31,3389,1
20,31,3392,5
20,31,3393,1
20,31,3423,4
20,31,3432,1
20,31,3475,4
20,31,3476,3
20,31,3535,3
20,31,3543,1
20,31,3554,1
20,31,3556,3
20,31,3577,1
20,31,3582,1
20,31,3619,1
20,31,3633,2
20,31,3634,2
20,31,3635,3
20,31,3656,2
20,31,3676,6
20,31,3679,2
20,31,3686,5
20,31,3689,2
20,31,3695,3
20,31,3707,1
20,31,3710,1
20,31,3716,1
20,31,3732,10
20,31,3734,5
20,31,3743,1
20,31,3745,2
20,31,3777,5
20,31,3801,1
20,31,3814,1
20,31,3818,1
20,31,3822,2
20,31,3823,2
20,31,3833,1
20,31,3834,3
20,31,3835,1
20,31,3840,1
20,31,3846,1
20,31,3851,5
20,31,3869,1
20,31,3871,3
20,31,3877,1
20,31,3896,1
20,31,3897,2
20,31,3899,1
20,31,3902,1
20,31,3928,11
20,31,3930,6
20,31,3932,3
20,31,3933,4
20,31,3934,1
20,31,3935,2
20,31,3958,1
20,31,3967,4
20,31,3971,2
20,31,3972,1
20,31,4003,2
20,31,4024,3
20,31,4029,3
20,31,4041,1
20,31,4067,3
20,31,4072,1
20,31,4083,1
20,31,4110,1
20,31,4123,1
20,31,4178,19
20,31,4181,23
20,31,4186,1
20,31,4228,2
20,31,4231,10
20,31,4240,2
20,31,4244,3
20,31,4247,1
20,31,4248,1
20,31,4249,4
20,31,4251,2
20,31,4261,21
20,31,4271,7
20,31,4285,2
20,31,4300,2
20,31,4305,2
20,31,4345,1
20,31,4351,3
20,31,4352,1
20,31,4353,6
20,31,4354,0
20,31,4355,1
20,31,4357,6
20,31,4360,5
20,31,4361,2
20,31,4364,4
20,31,4372,1
20,31,4374,1
20,31,4380,2
20,31,4381,1
20,31,4382,2
20,31,4391,4
20,31,4395,1
20,31,4396,1
20,31,4401,2
20,31,4418,2
20,31,4427,1
20,31,4431,2
20,31,4433,1
20,31,4442,2
20,31,4470,1
20,31,4474,1
20,31,4477,7
20,31,4481,1
20,31,4497,1
20,31,4498,1
20,31,4513,2
20,31,4531,1
20,31,4548,1
20,31,4551,2
20,31,4553,1
20,31,4557,1
20,31,4564,2
20,31,4571,1
20,31,4573,3
20,31,4579,1
20,31,4583,2
20,31,4584,1
20,31,4589,1
20,31,4604,1
20,31,4610,2
20,31,4615,1
20,31,4628,2
20,31,4633,2
20,31,4634,1
20,31,4635,1
20,31,4636,1
20,31,4637,1
20,31,4646,1
20,31,4669,1
20,31,4678,5
20,31,4679,1
20,31,4689,3
20,31,4694,2
20,31,4701,1
20,31,4702,2
20,31,4710,2
20,31,4715,1
20,31,4717,4
20,31,4728,14
20,31,4769,1
20,31,4779,2
20,31,4792,1
20,31,4806,4
20,31,4807,4
20,31,4808,3
20,31,4810,0
20,31,4821,3
20,31,4822,1
20,31,4870,10
20,31,4872,12
20,31,4877,1
20,31,4885,1
20,31,4889,1
20,31,4901,1
20,31,4904,10
20,31,4906,4
20,31,4907,2
20,31,4920,1
20,31,4938,1
20,31,4960,1
20,31,4962,4
20,31,4963,1
20,31,4964,1
20,31,4965,1
20,31,4974,1
20,31,4979,1
20,31,5012,2
20,31,5013,2
20,31,5014,3
20,31,5018,2
20,31,5026,1
20,31,5035,4
20,31,5036,1
20,31,5037,9
20,31,5038,26
20,31,5039,10
20,31,5051,1
20,31,5059,2
20,31,5060,4
20,31,5068,1
20,31,5070,1
20,31,5075,1
20,31,5096,1
20,31,5099,1
20,31,5115,1
20,31,5125,1
20,31,5139,1
20,31,5141,2
20,31,5160,2
20,31,5190,1
20,31,5208,1
20,31,5210,1
20,31,5223,2
20,31,5235,4
20,31,5240,4
20,31,5241,2
20,31,5242,2
20,31,5243,3
20,31,5260,2
20,31,5270,7
20,31,5271,7
20,31,5272,16
20,31,5308,1
20,31,5323,5
20,31,5324,2
20,31,5327,1
20,31,5354,1
20,31,5361,6
20,31,5374,2
20,31,5380,2
20,31,5395,1
20,31,5402,1
20,31,5444,1
20,31,5459,8
20,31,5467,1
20,31,5470,1
20,31,5473,1
20,31,5477,1
20,31,5482,1
20,31,5485,3
20,31,5497,1
20,31,5500,2
20,31,5506,1
20,31,5507,2
20,31,5511,1
20,31,5516,9
20,31,5542,1
20,31,5543,1
20,31,5572,2
20,31,5580,2
20,31,5583,4
20,31,5591,3
20,31,5594,1
20,31,5601,2
20,31,5613,3
20,31,5634,7
20,31,5637,2
20,31,5642,1
20,31,5643,7
20,31,5655,4
20,31,5657,13
20,31,5659,1
20,31,5660,4
20,31,5661,1
20,31,5663,4
20,31,5669,14
20,31,5671,10
20,31,5672,13
20,31,5673,3
20,31,5677,2
20,31,5679,1
20,31,5682,4
20,31,5747,1
20,31,5762,1
20,31,5790,1
20,31,5791,1
20,31,5796,1
20,31,5797,3
20,31,5800,1
20,31,5809,1
20,31,5811,5
20,31,5814,6
20,31,5815,8
20,31,5816,2
20,31,5820,7
20,31,5821,20
20,31,5822,43
20,31,5823,16
20,31,5862,2
20,31,5865,3
20,31,5869,2
20,31,5870,1
20,31,5871,1
20,31,5872,3
20,31,5945,1
20,31,5946,1
20,31,5962,4
20,31,5998,1
20,31,6002,2
20,31,6005,2
20,31,6008,1
20,31,6027,2
20,31,6075,1
20,31,6084,3
20,31,6090,5
20,31,6113,2
20,31,6117,3
20,31,6121,4
20,31,6138,1
20,31,6162,22
20,31,6163,2
20,31,6164,2
20,31,6183,3
20,31,6185,5
20,31,6202,3
20,31,6217,1
20,31,6238,3
20,31,6243,3
20,31,6247,2
20,31,6255,1
20,31,6270,1
20,31,6285,2
20,31,6295,1
20,31,6296,1
20,31,6316,1
20,31,6328,1
20,31,6332,7
20,31,6342,1
20,31,6343,1
20,31,6344,1
20,31,6347,1
20,31,6349,1
20,31,6351,4
20,31,6353,1
20,31,6358,1
20,31,6376,10
20,31,6377,1
20,31,6405,2
20,31,6422,5
20,31,6432,1
20,31,6457,12
20,31,6472,5
20,31,6473,2
20,31,6474,1
20,31,6476,4
20,31,6480,2
20,31,6482,1
20,31,6488,13
20,31,6490,5
20,31,6492,2
20,31,6495,4
20,31,6497,26
20,31,6498,10
20,31,6501,6
20,31,6502,215
20,31,6503,62
20,31,6504,94
20,31,6536,1
20,31,6537,1
20,31,6538,1
20,31,6539,1
20,31,6540,1
20,31,6543,1
20,31,6549,1
20,31,6553,1
20,31,6557,1
20,31,6562,1
20,31,6566,1
20,31,6568,1
20,31,6571,1
20,31,6628,14
20,31,6630,1
20,31,6675,24
20,31,6689,1
20,31,6690,1
20,31,6702,1
20,31,6710,5
20,31,6738,7
20,31,6740,9
20,31,6763,10
20,31,6798,1
20,31,6804,1
20,31,6818,1
20,31,6835,2
20,31,6847,5
20,31,6857,4
20,31,6882,1
20,31,6893,1
20,31,6894,1
20,31,6896,1
20,31,6908,2
20,31,6910,1
20,31,6926,1
20,31,7001,1
20,31,7003,7
20,31,7004,3
20,31,7005,1
20,31,7007,1
20,31,7009,1
20,31,7018,10
20,31,7019,2
20,31,7020,1
20,31,7047,4
20,31,7049,1
20,31,7052,1
20,31,7054,2
20,31,7059,3
20,31,7070,4
20,31,7071,3
20,31,7072,1
20,31,7075,2
20,31,7085,5
20,31,7096,3
20,31,7172,12
20,31,7173,1
20,31,7180,1
20,31,7187,1
20,31,7202,5
20,31,7203,3
20,31,7206,3
20,31,7207,3
20,31,7211,1
20,31,7213,4
20,31,7215,1
20,31,7221,1
20,31,7226,1
20,31,7232,1
20,31,7266,1
20,31,7275,3
20,31,7298,1
20,31,7342,1
20,31,7366,1
20,31,7369,2
20,31,7384,1
20,31,7397,1
20,31,7432,1
20,31,7434,1
20,31,7436,2
20,31,7459,3
20,31,7477,1
20,31,7492,2
20,31,7497,1
20,31,7507,2
20,31,7508,1
20,31,7517,2
20,31,7524,1
20,31,7531,1
20,31,7543,2
20,31,7545,1
20,31,7655,3
20,31,7661,1
20,31,7736,8
20,31,7770,2
20,31,7780,33
20,31,7790,4
20,31,7791,5
20,31,7793,4
20,31,7794,3
20,31,7798,1
20,31,7799,1
20,31,7806,2
20,31,7807,7
20,31,7808,5
20,31,7812,2
20,31,7815,4
20,31,7834,13
20,31,7836,3
20,31,7846,2
20,31,7851,4
20,31,7856,24
20,31,7860,2
20,31,7864,17
20,31,7872,5
20,31,7876,1
20,31,7878,1
20,31,7879,4
20,31,7880,2
20,31,7884,1
20,31,7885,1
20,31,7893,5
20,31,7894,11
20,31,7895,6
20,31,7933,4
20,31,7934,1
20,31,7940,1
20,31,7961,2
20,31,7964,1
20,31,7980,1
20,31,7984,1
20,31,7995,1
20,31,7997,1
20,31,8009,1
20,31,8012,1
20,31,8028,1
20,31,8035,3
20,31,8056,6
20,31,8058,4
20,31,8061,47
20,31,8067,1
20,31,8071,1
20,31,8072,1
20,31,8089,1
20,31,8092,1
20,31,8093,4
20,31,8095,3
20,31,8096,1
20,31,8099,1
20,31,8100,1
20,31,8102,1
20,31,8103,1
20,31,8121,2
20,31,8130,1
20,31,8169,1
20,31,8206,1
20,31,8213,1
20,31,8237,5
20,31,8245,1
20,31,8248,1
20,31,8284,1
20,31,8291,1
20,31,8301,1
20,31,8316,1
20,31,8318,1
20,31,8329,2
20,31,8333,1
20,31,8336,5
20,31,8362,1
20,31,8369,1
20,31,8385,1
20,31,8399,1
20,31,8400,2
20,31,8401,1
20,31,8415,3
20,31,8422,2
20,31,8429,1
20,31,8439,1
20,31,8443,1
20,31,8452,7
20,31,8455,3
20,31,8470,1
20,31,8471,1
20,31,8473,1
20,31,8474,1
20,31,8480,1
20,31,8482,3
20,31,8498,1
20,31,8508,4
20,31,8509,3
20,31,8512,1
20,31,8513,1
20,31,8537,1
20,31,8538,1
20,31,8540,1
20,31,8556,1
20,31,8566,1
20,31,8568,1
20,31,8571,1
20,31,8599,1
20,31,8605,1
20,31,8606,1
20,31,8614,1
20,31,8624,1
20,31,8635,1
20,31,8637,1
20,31,8656,3
20,31,8657,1
20,31,8661,1
20,31,8666,1
20,31,8671,1
20,31,8672,4
20,31,8682,2
20,31,8684,2
20,31,8685,1
20,31,8686,1
20,31,8690,1
20,31,8714,1
20,31,8729,1
20,31,8731,2
20,31,8740,1
20,31,8742,1
20,31,8743,6
20,31,8754,3
20,31,8758,2
20,31,8759,1
20,31,8762,1
20,31,8765,2
20,31,8766,6
20,31,8769,1
20,31,8778,2
20,31,8779,2
20,31,8798,1
20,31,8806,1
20,31,8807,1
20,31,8808,3
20,31,8816,2
20,31,8818,1
20,31,8842,1
20,31,8843,1
20,31,8845,7
20,31,8848,5
20,31,8852,5
20,31,8855,1
20,31,8856,1
20,31,8863,1
20,31,8874,3
20,31,8877,2
20,31,8878,1
20,31,8879,2
20,31,8880,5
20,31,8881,1
20,31,8882,1
20,31,8888,1
20,31,8918,4
20,31,8944,2
20,31,8951,1
20,31,8954,1
20,31,8955,1
20,31,8958,1
20,31,8963,1
20,31,8971,2
20,31,8976,1
20,31,8997,1
20,31,9003,1
20,31,9010,1
20,31,9012,1
20,31,9017,1
20,31,9033,4
20,31,9035,6
20,31,9048,1
20,31,9049,1
20,31,9050,2
20,31,9051,1
20,31,9052,1
20,31,9056,1
